"Subject","Block","Trial","L_choice","R_choice","L_reward","R_reward","Sub_Choose","Frame","NetWorth","RT"
"9","5","30","C","D",-36,-40,"C","Loss",1636,1313
"9","5","31","C","D",-36,-40,"D","Loss",1596,642
"9","5","32","C","D",-36,-40,"D","Loss",1556,806
"9","5","33","D","C",-40,-36,"C","Loss",1520,1747
"9","5","34","D","C",-40,-36,"C","Loss",1484,1083
"9","5","35","C","B",-36,40,"B","Catch",1524,653
"9","5","36","D","B",-40,40,"B","Catch",1564,633
"9","5","37","A","B",36,40,"B","Gain",1604,637
"9","5","38","D","C",-40,-36,"C","Loss",1568,2392
"9","5","39","C","D",-36,-40,"C","Loss",1532,1422
"9","5","40","A","B",36,40,"B","Gain",1572,955
"9","5","41","C","D",-36,-40,"C","Loss",1536,1450
"9","5","42","A","B",36,40,"B","Gain",1576,1158
"9","5","43","A","B",36,40,"B","Gain",1616,1101
"9","5","44","A","D",36,-40,"A","Catch",1652,782
"9","5","45","C","A",-36,36,"A","Catch",1688,749
"9","5","46","B","A",40,36,"B","Gain",1728,1707
"9","5","47","A","C",36,-36,"A","Catch",1764,1141
"9","5","48","C","D",-36,-40,"C","Loss",1728,1493
"9","5","49","C","D",-36,-40,"C","Loss",1692,870
"9","5","50","A","B",36,40,"B","Gain",1732,553
"9","5","51","B","A",40,36,"B","Gain",1772,769
"9","5","52","D","C",0,-36,"C","Loss",1736,1288
"9","5","53","A","B",36,40,"B","Gain",1776,1450
"9","5","54","B","A",0,36,"B","Gain",1776,1293
"9","5","55","B","A",40,36,"B","Gain",1816,1495
"9","5","56","B","A",40,36,"B","Gain",1856,720
"9","5","57","D","C",0,-36,"C","Loss",1820,3674
"9","5","58","B","A",0,36,"B","Gain",1820,644
"9","5","59","B","A",40,36,"B","Gain",1860,695
"9","5","60","B","A",0,36,"B","Gain",1860,633
"9","6","1","D","C",-40,-36,"C","Loss",1824,3935
"9","6","2","C","D",-36,-40,"C","Loss",1788,1343
"9","6","3","B","A",40,36,"B","Gain",1828,870
"9","6","4","C","A",-36,36,"A","Catch",1864,898
"9","6","5","B","A",40,36,"B","Gain",1904,1107
"9","6","6","C","B",-36,40,"B","Catch",1944,932
"9","6","7","D","C",-40,-36,"C","Loss",1908,1157
"9","6","8","C","B",-36,40,"B","Catch",1948,707
"9","6","9","C","D",-36,-40,"C","Loss",1912,1220
"9","6","10","A","B",36,40,"B","Gain",1952,577
"9","6","11","B","A",40,36,"B","Gain",1992,760
"9","6","12","D","C",-40,-36,"C","Loss",1956,838
"9","6","13","C","D",-36,-40,"C","Loss",1920,1059
"9","6","14","D","C",-40,-36,"C","Loss",1884,1654
"9","6","15","B","C",0,-36,"B","Catch",1884,840
"9","6","16","B","A",40,36,"B","Gain",1924,717
"9","6","17","A","B",36,40,"B","Gain",1964,733
"9","6","18","D","C",-40,-36,"C","Loss",1928,887
"9","6","19","D","C",-40,-36,"C","Loss",1892,1288
"9","6","20","A","B",36,0,"B","Gain",1892,458
"9","6","21","B","A",40,36,"B","Gain",1932,557
"9","6","22","C","D",-36,-40,"C","Loss",1896,893
"9","6","23","B","A",40,36,"B","Gain",1936,550
"9","6","24","C","D",-36,-40,"C","Loss",1900,1102
"9","6","25","C","D",-36,-40,"C","Loss",1864,992
"9","6","26","D","C",-40,-36,"C","Loss",1828,1910
"9","6","27","B","D",40,0,"B","Catch",1868,1046
"9","6","28","B","A",40,36,"B","Gain",1908,729
"9","6","29","A","C",36,-36,"A","Catch",1944,801
"9","6","30","A","D",36,-40,"A","Catch",1980,1831
"9","6","31","C","D",-36,-40,"C","Loss",1944,1371
"9","6","32","A","B",36,40,"B","Gain",1984,754
"9","6","33","A","B",36,40,"B","Gain",2024,666
"9","6","34","A","B",36,40,"B","Gain",2064,613
"9","6","35","D","B",-40,40,"B","Catch",2104,738
"9","6","36","A","B",36,40,"B","Gain",2144,826
"9","6","37","C","D",-36,-40,"C","Loss",2108,2037
"9","6","38","C","D",-36,-40,"C","Loss",2072,706
"9","6","39","D","C",-40,-36,"C","Loss",2036,980
"9","6","40","C","D",-36,-40,"C","Loss",2000,1089
"9","6","41","B","A",40,36,"B","Gain",2040,667
"9","6","42","B","A",40,36,"B","Gain",2080,654
"9","6","43","C","D",-36,0,"C","Loss",2044,1722
"9","6","44","C","A",-36,36,"A","Catch",2080,1083
"9","6","45","C","D",-36,-40,"C","Loss",2044,2005
"9","6","46","A","B",36,40,"B","Gain",2084,731
"9","6","47","B","A",40,36,"B","Gain",2124,795
"9","6","48","D","C",0,-36,"C","Loss",2088,1368
"9","6","49","A","B",36,0,"B","Gain",2088,656
"9","6","50","D","C",-40,-36,"C","Loss",2052,2411
"9","6","51","A","B",36,40,"B","Gain",2092,592
"9","6","52","A","B",36,40,"B","Gain",2132,516
"9","6","53","D","A",-40,36,"A","Catch",2168,613
"9","6","54","A","B",36,40,"B","Gain",2208,690
"9","6","55","D","C",-40,-36,"C","Loss",2172,1324
"9","6","56","D","B",-40,40,"B","Catch",2212,581
"9","6","57","D","C",-40,-36,"C","Loss",2176,1019
"9","6","58","B","A",40,36,"B","Gain",2216,696
"9","6","59","B","A",40,36,"B","Gain",2256,912
"9","6","60","D","A",-40,36,"A","Catch",2292,610
"10","1","1","B","A",40,36,"B","Gain",40,7909
"10","1","2","D","C",-40,-36,"C","Loss",4,2221
"10","1","3","D","A",-40,36,"D","Catch",-36,2563
"10","1","4","A","B",36,40,"B","Gain",4,1705
"10","1","5","A","B",36,40,"B","Gain",44,1290
"10","1","6","D","C",0,-36,"D","Loss",44,1787
"10","1","7","B","A",40,36,"B","Gain",84,1018
"10","1","8","A","D",36,-40,"A","Catch",120,3711
"10","1","9","B","D",40,-40,"B","Catch",160,1719
"10","1","10","B","C",40,-36,"B","Catch",200,1560
"10","1","11","A","B",36,40,"B","Gain",240,1511
"10","1","12","A","B",36,40,"B","Gain",280,1304
"10","1","13","D","C",-40,-36,"D","Loss",240,1488
"10","1","14","C","D",-36,0,"D","Loss",240,1803
"10","1","15","C","D",-36,-40,"C","Loss",204,2032
"10","1","16","D","C",-40,-36,"C","Loss",168,3149
"10","1","17","D","C",-40,-36,"D","Loss",128,4172
"10","1","18","C","D",-36,-40,"C","Loss",92,2147
"10","1","19","D","C",-40,-36,"C","Loss",56,987
"10","1","20","A","B",36,40,"B","Gain",96,649
"10","1","21","C","B",-36,40,"B","Catch",136,1468
"10","1","22","C","D",-36,-40,"C","Loss",100,3391
"10","1","23","B","A",40,36,"B","Gain",140,917
"10","1","24","C","D",-36,-40,"C","Loss",104,1173
"10","1","25","D","C",-40,-36,"C","Loss",68,1405
"10","1","26","C","D",-36,-40,"C","Loss",32,1465
"10","1","27","B","A",0,36,"B","Gain",32,828
"10","1","28","D","B",-40,40,"B","Catch",72,1320
"10","1","29","B","A",40,36,"B","Gain",112,913
"10","1","30","B","A",40,36,"B","Gain",152,810
"10","1","31","C","D",-36,-40,"C","Loss",116,903
"10","1","32","B","A",40,36,"B","Gain",156,1681
"10","1","33","B","A",0,36,"B","Gain",156,667
"10","1","34","A","B",36,0,"B","Gain",156,1126
"10","1","35","D","C",-40,-36,"C","Loss",120,1086
"10","1","36","A","B",36,40,"B","Gain",160,784
"10","1","37","D","A",-40,36,"A","Catch",196,3133
"10","1","38","B","A",40,36,"B","Gain",236,1022
"10","1","39","C","D",-36,0,"C","Loss",200,1091
"10","1","40","B","A",40,36,"B","Gain",240,1613
"10","1","41","A","C",36,-36,"C","Catch",204,1866
"10","1","42","C","D",-36,-40,"C","Loss",168,1148
"10","1","43","A","B",36,40,"B","Gain",208,916
"10","1","44","A","B",36,40,"B","Gain",248,1125
"10","1","45","A","B",36,40,"B","Gain",288,773
"10","1","46","C","A",-36,36,"A","Catch",324,2316
"10","1","47","C","D",-36,-40,"C","Loss",288,1149
"10","1","48","D","B",-40,40,"B","Catch",328,2827
"10","1","49","C","D",-36,-40,"C","Loss",292,1016
"10","1","50","D","C",-40,-36,"C","Loss",256,1069
"10","1","51","B","A",40,36,"B","Gain",296,711
"10","1","52","C","B",-36,40,"B","Catch",336,976
"10","1","53","D","C",-40,-36,"C","Loss",300,1350
"10","1","54","C","A",-36,36,"A","Catch",336,2238
"10","1","55","C","D",-36,-40,"C","Loss",300,1010
"10","1","56","D","C",-40,-36,"C","Loss",264,1079
"10","1","57","A","B",36,40,"B","Gain",304,1177
"10","1","58","A","B",36,40,"B","Gain",344,2088
"10","1","59","D","C",-40,-36,"C","Loss",308,809
"10","1","60","B","A",40,36,"B","Gain",348,614
"10","2","1","B","A",40,36,"B","Gain",388,1088
"10","2","2","A","C",36,-36,"A","Catch",424,1225
"10","2","3","D","C",-40,-36,"C","Loss",388,855
"10","2","4","C","D",-36,-40,"C","Loss",352,1473
"10","2","5","B","A",40,36,"B","Gain",392,644
"10","2","6","C","D",-36,-40,"C","Loss",356,631
"10","2","7","D","C",-40,-36,"C","Loss",320,780
"10","2","8","C","B",-36,0,"B","Catch",320,650
"10","2","9","C","B",-36,40,"B","Catch",360,757
"10","2","10","A","B",36,40,"B","Gain",400,1693
"10","2","11","A","B",36,40,"B","Gain",440,662
"10","2","12","A","B",36,0,"B","Gain",440,609
"10","2","13","D","C",-40,-36,"C","Loss",404,790
"10","2","14","B","A",40,36,"B","Gain",444,683
"10","2","15","B","A",0,36,"B","Gain",444,742
"10","2","16","C","A",-36,36,"A","Catch",480,2109
"10","2","17","C","D",-36,-40,"C","Loss",444,957
"10","2","18","A","B",36,40,"B","Gain",484,837
"10","2","19","D","C",-40,-36,"C","Loss",448,801
"10","2","20","C","D",-36,-40,"C","Loss",412,1127
"10","2","21","D","C",-40,-36,"C","Loss",376,751
"10","2","22","B","A",40,36,"B","Gain",416,654
"10","2","23","B","D",40,-40,"B","Catch",456,898
"10","2","24","B","C",40,-36,"B","Catch",496,794
"10","2","25","B","A",40,36,"B","Gain",536,1153
"10","2","26","C","D",-36,-40,"C","Loss",500,880
"10","2","27","B","A",40,36,"B","Gain",540,642
"10","2","28","B","A",40,36,"B","Gain",580,1085
"10","2","29","B","A",40,36,"B","Gain",620,767
"10","2","30","A","B",36,40,"B","Gain",660,791
"10","2","31","D","A",0,36,"A","Catch",696,1325
"10","2","32","B","A",40,36,"B","Gain",736,629
"10","2","33","A","B",36,40,"B","Gain",776,681
"10","2","34","A","B",36,40,"B","Gain",816,555
"10","2","35","D","C",-40,-36,"C","Loss",780,747
"10","2","36","D","C",-40,-36,"C","Loss",744,930
"10","2","37","C","A",-36,36,"A","Catch",780,1866
"10","2","38","B","A",40,36,"B","Gain",820,636
"10","2","39","A","B",36,40,"B","Gain",860,577
"10","2","40","A","B",36,40,"B","Gain",900,487
"10","2","41","C","D",-36,-40,"C","Loss",864,737
"10","2","42","D","C",-40,-36,"C","Loss",828,696
"10","2","43","C","D",-36,-40,"C","Loss",792,947
"10","2","44","C","D",-36,-40,"C","Loss",756,874
"10","2","45","A","B",36,40,"B","Gain",796,597
"10","2","46","A","D",36,-40,"A","Catch",832,506
"10","2","47","A","B",36,40,"B","Gain",872,516
"10","2","48","D","C",0,-36,"C","Loss",836,733
"10","2","49","C","D",-36,-40,"C","Loss",800,1156
"10","2","50","D","B",-40,40,"B","Catch",840,901
"10","2","51","C","D",-36,-40,"C","Loss",804,1221
"10","2","52","D","C",-40,-36,"C","Loss",768,578
"10","2","53","D","C",-40,-36,"C","Loss",732,920
"10","2","54","A","B",36,40,"B","Gain",772,625
"10","2","55","C","D",-36,-40,"C","Loss",736,741
"10","2","56","D","A",-40,36,"A","Catch",772,1341
"10","2","57","B","A",40,36,"B","Gain",812,548
"10","2","58","D","C",-40,-36,"C","Loss",776,628
"10","2","59","D","B",0,40,"B","Catch",816,1112
"10","2","60","C","D",-36,-40,"C","Loss",780,729
"10","3","1","D","C",-40,-36,"C","Loss",744,1075
"10","3","2","B","A",40,36,"B","Gain",784,493
"10","3","3","B","A",0,36,"B","Gain",784,534
"10","3","4","D","C",-40,-36,"C","Loss",748,895
"10","3","5","C","D",-36,-40,"C","Loss",712,584
"10","3","6","A","B",36,0,"B","Gain",712,566
"10","3","7","D","C",-40,-36,"C","Loss",676,477
"10","3","8","B","D",40,-40,"B","Catch",716,1023
"10","3","9","B","A",40,36,"B","Gain",756,851
"10","3","10","D","C",-40,-36,"C","Loss",720,1231
"10","3","11","D","C",-40,-36,"C","Loss",684,780
"10","3","12","C","B",-36,40,"B","Catch",724,834
"10","3","13","C","A",-36,36,"A","Catch",760,2013
"10","3","14","A","B",36,40,"B","Gain",800,658
"10","3","15","D","A",-40,36,"A","Catch",836,1117
"10","3","16","C","D",-36,-40,"C","Loss",800,646
"10","3","17","B","A",40,36,"B","Gain",840,498
"10","3","18","D","A",-40,36,"A","Catch",876,1019
"10","3","19","A","B",36,40,"B","Gain",916,640
"10","3","20","C","D",-36,-40,"C","Loss",880,860
"10","3","21","D","C",-40,-36,"C","Loss",844,847
"10","3","22","C","A",-36,36,"C","Catch",808,691
"10","3","23","D","C",-40,-36,"C","Loss",772,1021
"10","3","24","C","D",-36,-40,"C","Loss",736,745
"10","3","25","C","D",-36,-40,"C","Loss",700,1208
"10","3","26","B","A",40,36,"B","Gain",740,485
"10","3","27","B","A",40,36,"B","Gain",780,591
"10","3","28","A","C",36,-36,"A","Catch",816,1421
"10","3","29","B","A",40,36,"B","Gain",856,898
"10","3","30","B","A",40,36,"B","Gain",896,611
"10","3","31","C","D",-36,-40,"C","Loss",860,911
"10","3","32","A","B",36,40,"B","Gain",900,617
"10","3","33","B","A",40,36,"B","Gain",940,549
"10","3","34","C","D",-36,0,"C","Loss",904,748
"10","3","35","C","D",-36,-40,"C","Loss",868,684
"10","3","36","A","B",36,40,"B","Gain",908,575
"10","3","37","A","B",36,40,"B","Gain",948,852
"10","3","38","B","C",40,-36,"B","Catch",988,1432
"10","3","39","A","B",36,40,"B","Gain",1028,532
"10","3","40","C","D",-36,-40,"C","Loss",992,900
"10","3","41","D","C",-40,-36,"C","Loss",956,710
"10","3","42","A","B",36,40,"B","Gain",996,591
"10","3","43","B","A",40,36,"B","Gain",1036,661
"10","3","44","D","C",-40,-36,"C","Loss",1000,664
"10","3","45","A","B",36,40,"B","Gain",1040,1043
"10","3","46","D","C",-40,-36,"C","Loss",1004,942
"10","3","47","D","C",-40,-36,"C","Loss",968,622
"10","3","48","C","D",-36,-40,"C","Loss",932,1115
"10","3","49","D","C",-40,-36,"C","Loss",896,962
"10","3","50","A","B",36,40,"B","Gain",936,577
"10","3","51","B","A",40,36,"B","Gain",976,847
"10","3","52","C","D",-36,0,"C","Loss",940,563
"10","3","53","B","A",40,36,"B","Gain",980,586
"10","3","54","D","B",-40,40,"B","Catch",1020,496
"10","3","55","A","B",36,0,"B","Gain",1020,609
"10","3","56","C","B",-36,40,"B","Catch",1060,574
"10","3","57","D","B",0,40,"B","Catch",1100,733
"10","3","58","C","D",-36,-40,"C","Loss",1064,845
"10","3","59","A","B",36,40,"B","Gain",1104,649
"10","3","60","A","D",36,-40,"A","Catch",1140,1372
"10","4","1","D","C",-40,-36,"C","Loss",1104,1732
"10","4","2","D","C",-40,-36,"C","Loss",1068,788
"10","4","3","C","A",-36,36,"A","Catch",1104,1338
"10","4","4","B","A",40,36,"B","Gain",1144,610
"10","4","5","D","B",-40,40,"B","Catch",1184,1759
"10","4","6","B","C",40,-36,"B","Catch",1224,1053
"10","4","7","B","A",40,36,"B","Gain",1264,528
"10","4","8","C","B",-36,40,"B","Catch",1304,530
"10","4","9","A","B",36,40,"B","Gain",1344,570
"10","4","10","C","D",-36,-40,"C","Loss",1308,960
"10","4","11","A","B",36,40,"B","Gain",1348,527
"10","4","12","B","A",40,36,"B","Gain",1388,567
"10","4","13","B","A",40,36,"B","Gain",1428,542
"10","4","14","A","C",36,-36,"A","Catch",1464,1693
"10","4","15","D","C",-40,-36,"C","Loss",1428,863
"10","4","16","B","D",0,-40,"B","Catch",1428,906
"10","4","17","B","A",40,36,"B","Gain",1468,731
"10","4","18","B","A",40,36,"B","Gain",1508,891
"10","4","19","D","C",-40,-36,"C","Loss",1472,957
"10","4","20","C","D",-36,-40,"C","Loss",1436,923
"10","4","21","A","B",36,40,"B","Gain",1476,644
"10","4","22","A","B",36,40,"B","Gain",1516,1368
"10","4","23","C","D",-36,-40,"C","Loss",1480,839
"10","4","24","B","A",0,36,"B","Gain",1480,619
"10","4","25","C","B",-36,40,"B","Catch",1520,1032
"10","4","26","A","B",36,40,"B","Gain",1560,596
"10","4","27","C","D",-36,-40,"C","Loss",1524,633
"10","4","28","D","A",-40,36,"A","Catch",1560,1446
"10","4","29","A","B",36,40,"B","Gain",1600,497
"10","4","30","B","A",40,36,"B","Gain",1640,555
"10","4","31","C","D",-36,-40,"C","Loss",1604,714
"10","4","32","C","D",-36,-40,"C","Loss",1568,626
"10","4","33","D","C",-40,-36,"C","Loss",1532,791
"10","4","34","D","C",-40,-36,"C","Loss",1496,2508
"10","4","35","D","C",-40,-36,"C","Loss",1460,766
"10","4","36","A","B",36,40,"B","Gain",1500,756
"10","4","37","D","C",-40,-36,"C","Loss",1464,779
"10","4","38","C","D",-36,0,"C","Loss",1428,841
"10","4","39","A","D",36,-40,"A","Catch",1464,797
"10","4","40","A","B",36,40,"B","Gain",1504,522
"10","4","41","C","D",-36,-40,"C","Loss",1468,1067
"10","4","42","C","D",-36,-40,"C","Loss",1432,1030
"10","4","43","D","C",-40,-36,"C","Loss",1396,1034
"10","4","44","C","D",-36,-40,"C","Loss",1360,621
"10","4","45","D","B",-40,40,"B","Catch",1400,827
"10","4","46","D","C",-40,-36,"C","Loss",1364,1112
"10","4","47","B","A",40,36,"B","Gain",1404,967
"10","4","48","B","A",40,36,"B","Gain",1444,886
"10","4","49","B","A",40,36,"B","Gain",1484,1096
"10","4","50","C","D",-36,0,"C","Loss",1448,1410
"10","4","51","A","B",36,40,"B","Gain",1488,935
"10","4","52","A","B",36,40,"B","Gain",1528,791
"10","4","53","C","D",-36,-40,"C","Loss",1492,733
"10","4","54","A","B",36,40,"B","Gain",1532,630
"10","4","55","D","C",-40,-36,"C","Loss",1496,842
"10","4","56","D","C",0,-36,"C","Loss",1460,653
"10","4","57","B","A",0,36,"B","Gain",1460,720
"10","4","58","A","B",36,40,"B","Gain",1500,834
"10","4","59","D","A",-40,36,"A","Catch",1536,989
"10","4","60","C","A",-36,36,"A","Catch",1572,1619
"10","5","1","A","B",36,40,"B","Gain",1612,864
"10","5","2","C","B",-36,40,"B","Catch",1652,923
"10","5","3","B","A",40,36,"B","Gain",1692,891
"10","5","4","A","B",36,40,"B","Gain",1732,750
"10","5","5","D","C",-40,-36,"C","Loss",1696,925
"10","5","6","A","B",36,40,"B","Gain",1736,764
"10","5","7","C","D",-36,-40,"C","Loss",1700,971
"10","5","8","D","C",-40,-36,"C","Loss",1664,794
"10","5","9","A","B",36,0,"B","Gain",1664,649
"10","5","10","D","C",-40,-36,"C","Loss",1628,867
"10","5","11","B","A",40,36,"B","Gain",1668,566
"10","5","12","A","B",36,0,"B","Gain",1668,621
"10","5","13","D","C",-40,-36,"C","Loss",1632,674
"10","5","14","B","A",40,36,"B","Gain",1672,533
"10","5","15","C","D",-36,-40,"C","Loss",1636,893
"10","5","16","C","B",-36,40,"B","Catch",1676,1014
"10","5","17","D","C",-40,-36,"C","Loss",1640,691
"10","5","18","C","D",-36,-40,"C","Loss",1604,645
"10","5","19","D","C",-40,-36,"C","Loss",1568,873
"10","5","20","C","D",-36,-40,"C","Loss",1532,819
"10","5","21","A","B",36,40,"B","Gain",1572,624
"10","5","22","A","D",36,-40,"A","Catch",1608,1125
"10","5","23","A","B",36,40,"B","Gain",1648,741
"10","5","24","D","A",-40,36,"A","Catch",1684,1037
"10","5","25","D","C",-40,-36,"C","Loss",1648,865
"10","5","26","C","D",-36,-40,"C","Loss",1612,596
"10","5","27","A","C",36,-36,"A","Catch",1648,1089
"10","5","28","C","D",-36,-40,"C","Loss",1612,595
"10","5","29","B","A",40,36,"B","Gain",1652,465
"10","5","30","D","C",-40,-36,"C","Loss",1616,748
"10","5","31","D","C",-40,-36,"C","Loss",1580,546
"10","5","32","B","A",40,36,"B","Gain",1620,554
"10","5","33","D","A",-40,36,"A","Catch",1656,601
"10","5","34","C","D",-36,-40,"C","Loss",1620,767
"10","5","35","D","C",-40,-36,"C","Loss",1584,750
"10","5","36","A","B",36,0,"B","Gain",1584,565
"10","5","37","B","A",40,36,"B","Gain",1624,980
"10","5","38","C","D",-36,-40,"C","Loss",1588,1282
"10","5","39","C","D",-36,0,"C","Loss",1552,725
"10","5","40","C","A",-36,36,"A","Catch",1588,2085
"10","5","41","A","B",36,40,"B","Gain",1628,952
"10","5","42","D","C",-40,-36,"C","Loss",1592,1207
"10","5","43","A","B",36,40,"B","Gain",1632,965
"10","5","44","C","D",-36,0,"C","Loss",1596,827
"10","5","45","A","B",36,40,"B","Gain",1636,1535
"10","5","46","C","D",-36,-40,"C","Loss",1600,975
"10","5","47","B","A",40,36,"B","Gain",1640,749
"10","5","48","C","D",-36,-40,"C","Loss",1604,629
"10","5","49","B","A",40,36,"B","Gain",1644,473
"10","5","50","B","A",40,36,"B","Gain",1684,556
"10","5","51","B","D",40,-40,"B","Catch",1724,922
"10","5","52","D","B",-40,40,"B","Catch",1764,716
"10","5","53","D","B",-40,40,"B","Catch",1804,789
"10","5","54","C","A",-36,36,"A","Catch",1840,1530
"10","5","55","B","A",40,36,"B","Gain",1880,931
"10","5","56","B","A",40,36,"B","Gain",1920,619
"10","5","57","A","B",36,40,"B","Gain",1960,616
"10","5","58","D","C",0,-36,"C","Loss",1924,1469
"10","5","59","B","C",40,-36,"B","Catch",1964,935
"10","5","60","B","A",40,36,"B","Gain",2004,616
"10","6","1","D","B",-40,40,"B","Catch",2044,1089
"10","6","2","A","B",36,40,"B","Gain",2084,770
"10","6","3","D","C",0,-36,"C","Loss",2048,920
"10","6","4","C","A",-36,36,"A","Catch",2084,1586
"10","6","5","A","B",36,40,"B","Gain",2124,935
"10","6","6","A","D",36,-40,"A","Catch",2160,1080
"10","6","7","D","C",-40,-36,"C","Loss",2124,786
"10","6","8","B","A",40,36,"B","Gain",2164,792
"10","6","9","A","B",36,40,"B","Gain",2204,918
"10","6","10","D","C",-40,-36,"C","Loss",2168,782
"10","6","11","C","D",-36,-40,"C","Loss",2132,661
"10","6","12","B","A",40,36,"B","Gain",2172,1559
"10","6","13","C","D",-36,-40,"C","Loss",2136,758
"10","6","14","C","B",-36,40,"B","Catch",2176,981
"10","6","15","A","B",36,40,"B","Gain",2216,1019
"10","6","16","B","A",40,36,"B","Gain",2256,607
"10","6","17","B","A",40,36,"B","Gain",2296,861
"10","6","18","A","B",36,40,"B","Gain",2336,576
"10","6","19","C","D",-36,-40,"C","Loss",2300,630
"10","6","20","A","B",36,40,"B","Gain",2340,730
"10","6","21","C","A",-36,36,"C","Catch",2304,826
"10","6","22","A","B",36,40,"B","Gain",2344,1175
"10","6","23","C","D",-36,0,"C","Loss",2308,989
"10","6","24","C","B",-36,0,"B","Catch",2308,971
"10","6","25","D","A",-40,36,"A","Catch",2344,962
"10","6","26","D","C",-40,-36,"C","Loss",2308,2656
"10","6","27","B","A",40,36,"B","Gain",2348,819
"10","6","28","C","D",-36,-40,"C","Loss",2312,1216
"10","6","29","C","D",-36,-40,"C","Loss",2276,957
"10","6","30","A","B",36,40,"B","Gain",2316,773
"10","6","31","C","D",-36,-40,"C","Loss",2280,2100
"10","6","32","B","A",40,36,"B","Gain",2320,1157
"10","6","33","A","C",36,-36,"A","Catch",2356,2269
"10","6","34","B","A",40,36,"B","Gain",2396,1543
"10","6","35","D","C",-40,-36,"C","Loss",2360,1687
"10","6","36","B","A",0,36,"B","Gain",2360,680
"10","6","37","D","C",-40,-36,"C","Loss",2324,1171
"10","6","38","C","D",-36,-40,"C","Loss",2288,674
"10","6","39","B","A",40,36,"B","Gain",2328,676
"10","6","40","D","B",-40,40,"B","Catch",2368,720
"10","6","41","D","C",-40,-36,"C","Loss",2332,895
"10","6","42","A","B",36,40,"B","Gain",2372,633
"10","6","43","B","A",0,36,"B","Gain",2372,757
"10","6","44","A","B",36,40,"B","Gain",2412,589
"10","6","45","C","D",-36,-40,"C","Loss",2376,619
"10","6","46","C","D",-36,-40,"C","Loss",2340,768
