"Subject","Block","Trial","Object_1","Object_2","Object_3","Reward_1","Reward_2","Reward_3","Action","SetSize","Stim_Count","RT","PreCorrect","Delay"
19,7,18,"AJ","AK","AL",0,1,0,"AK",2,9,0.489749289117754,6,1
19,8,1,"BJ","BK","BL",1,0,0,"BL",3,1,0.782853425713256,0,NA
19,8,2,"AJ","AK","AL",1,0,0,"AL",3,1,0.558867347543128,0,NA
19,8,3,"AJ","AK","AL",1,0,0,"AJ",3,2,0.80467184772715,0,NA
19,8,4,"BJ","BK","BL",1,0,0,"BK",3,2,0.929536078008823,0,NA
19,8,5,"CJ","CK","CL",0,1,0,"CL",3,1,0.768303636345081,0,NA
19,8,6,"AJ","AK","AL",1,0,0,"AJ",3,3,0.919864136958495,1,3
19,8,7,"CJ","CK","CL",0,1,0,"CK",3,2,0.80022112687584,0,NA
19,8,8,"BJ","BK","BL",1,0,0,"BJ",3,3,0.84126375883352,0,NA
19,8,9,"BJ","BK","BL",1,0,0,"BJ",3,4,0.465229245019145,1,1
19,8,10,"AJ","AK","AL",1,0,0,"AJ",3,4,0.554327283403836,2,4
19,8,11,"CJ","CK","CL",0,1,0,"CK",3,3,0.440986223169602,1,4
19,8,12,"CJ","CK","CL",0,1,0,"CK",3,4,0.571677495376207,2,1
19,8,13,"AJ","AK","AL",1,0,0,"AJ",3,5,0.395613209810108,3,3
19,8,14,"BJ","BK","BL",1,0,0,"BJ",3,5,0.443292478565127,2,5
19,8,15,"BJ","BK","BL",1,0,0,"BJ",3,6,0.417547591379844,3,1
19,8,16,"CJ","CK","CL",0,1,0,"CK",3,5,0.60078657628037,3,4
19,8,17,"AJ","AK","AL",1,0,0,"AJ",3,6,0.57011075806804,4,4
19,8,18,"BJ","BK","BL",1,0,0,"BJ",3,7,0.469965042662807,4,3
19,8,19,"BJ","BK","BL",1,0,0,"BJ",3,8,0.450552074005827,5,1
19,8,20,"AJ","AK","AL",1,0,0,"AJ",3,7,0.47229948930908,5,3
19,8,21,"CJ","CK","CL",0,1,0,"CK",3,6,0.467395909479819,4,5
19,8,22,"AJ","AK","AL",1,0,0,"AJ",3,8,0.579420885886066,6,2
19,8,23,"CJ","CK","CL",0,1,0,"CK",3,7,0.446059984969907,5,2
19,8,24,"BJ","BK","BL",1,0,0,"BJ",3,9,0.431027930462733,6,5
19,8,25,"AJ","AK","AL",1,0,0,"AJ",3,9,0.468076221412048,7,3
19,8,26,"CJ","CK","CL",0,1,0,"CK",3,8,0.400700771017,6,3
19,8,27,"CJ","CK","CL",0,1,0,"CK",3,9,0.462655979557894,7,1
19,9,1,"CJ","CK","CL",0,1,0,"CL",4,1,0.821966742165387,0,NA
19,9,2,"AJ","AK","AL",1,0,0,"AL",4,1,0.409455827088095,0,NA
19,9,3,"AJ","AK","AL",1,0,0,"AJ",4,2,0.805864179972559,0,NA
19,9,4,"BJ","BK","BL",0,1,0,"BL",4,1,0.745176187483594,0,NA
19,9,5,"BJ","BK","BL",0,1,0,"BJ",4,2,0.552365509443916,0,NA
19,9,6,"DJ","DK","DL",0,1,0,"DL",4,1,0.79806643188931,0,NA
19,9,7,"CJ","CK","CL",0,1,0,"CJ",4,2,0.991425192099996,0,NA
19,9,8,"DJ","DK","DL",0,1,0,"DJ",4,2,1.11371631419752,0,NA
19,9,9,"CJ","CK","CL",0,1,0,"CK",4,3,0.894129194319248,0,NA
19,9,10,"AJ","AK","AL",1,0,0,"AJ",4,3,0.66577050415799,1,7
19,9,11,"BJ","BK","BL",0,1,0,"BK",4,3,0.759371220949106,0,NA
19,9,12,"DJ","DK","DL",0,1,0,"DK",4,3,0.796455641742796,0,NA
19,9,13,"CJ","CK","CL",0,1,0,"CK",4,4,0.857745526125655,1,4
19,9,14,"CJ","CK","CL",0,1,0,"CK",4,5,0.613123053568415,2,1
19,9,15,"BJ","BK","BL",0,1,0,"BK",4,4,0.467192676384002,1,4
19,9,16,"DJ","DK","DL",0,1,0,"DK",4,4,0.47693504660856,1,4
19,9,17,"AJ","AK","AL",1,0,0,"AJ",4,4,0.663619694067165,2,7
19,9,18,"CJ","CK","CL",0,1,0,"CK",4,6,0.481940111727454,3,4
19,9,19,"AJ","AK","AL",1,0,0,"AJ",4,5,0.616972782299854,3,2
19,9,20,"DJ","DK","DL",0,1,0,"DK",4,5,0.597825406235643,2,4
19,9,21,"BJ","BK","BL",0,1,0,"BK",4,5,0.640605190070346,2,6
19,9,22,"DJ","DK","DL",0,1,0,"DK",4,6,0.545796331949532,3,2
19,9,23,"BJ","BK","BL",0,1,0,"BK",4,6,0.566816970938817,3,2
19,9,24,"AJ","AK","AL",1,0,0,"AJ",4,6,0.40533207601402,4,5
19,9,25,"CJ","CK","CL",0,1,0,"CK",4,7,0.358337697922252,4,7
19,9,26,"BJ","BK","BL",0,1,0,"BK",4,7,0.43047513870988,4,3
19,9,27,"AJ","AK","AL",1,0,0,"AJ",4,7,0.498521579313092,5,3
19,9,28,"DJ","DK","DL",0,1,0,"DK",4,7,0.436457933392376,4,6
19,9,29,"BJ","BK","BL",0,1,0,"BK",4,8,0.442169810645282,5,3
19,9,30,"CJ","CK","CL",0,1,0,"CK",4,8,0.53140244516544,5,5
19,9,31,"AJ","AK","AL",1,0,0,"AJ",4,8,0.468076817924157,6,4
19,9,32,"CJ","CK","CL",0,1,0,"CK",4,9,0.365113798296079,6,2
19,9,33,"DJ","DK","DL",0,1,0,"DK",4,8,0.459447703440674,5,5
19,9,34,"AJ","AK","AL",1,0,0,"AJ",4,9,0.53315773117356,7,3
19,9,35,"BJ","BK","BL",0,1,0,"BK",4,9,0.492102267337032,6,6
19,9,36,"DJ","DK","DL",0,1,0,"DK",4,9,0.381658195168711,6,3
19,10,1,"CJ","CK","CL",0,1,0,"CL",5,1,0.684741713339463,0,NA
19,10,2,"EJ","EK","EL",0,0,1,"EL",5,1,0.555768618942238,0,NA
19,10,3,"AJ","AK","AL",1,0,0,"AL",5,1,0.780150678707287,0,NA
19,10,4,"BJ","BK","BL",1,0,0,"BL",5,1,0.686126869055443,0,NA
19,10,5,"DJ","DK","DL",0,1,0,"DL",5,1,0.667672738316469,0,NA
19,10,6,"DJ","DK","DL",0,1,0,"DJ",5,2,0.923586394172162,0,NA
19,10,7,"CJ","CK","CL",0,1,0,"CJ",5,2,0.934468501480296,0,NA
19,10,8,"AJ","AK","AL",1,0,0,"AJ",5,2,0.809915536781773,0,NA
19,10,9,"EJ","EK","EL",0,0,1,"EL",5,2,0.941025042091496,1,7
19,10,10,"CJ","CK","CL",0,1,0,"CK",5,3,0.685475419391878,0,NA
19,10,11,"EJ","EK","EL",0,0,1,"EL",5,3,0.883031314704567,2,2
19,10,12,"AJ","AK","AL",1,0,0,"AJ",5,3,0.847068811766803,1,4
19,10,13,"BJ","BK","BL",1,0,0,"BK",5,2,0.803849166026339,0,NA
19,10,14,"DJ","DK","DL",0,1,0,"DK",5,3,0.986851131892763,0,NA
19,10,15,"EJ","EK","EL",0,0,1,"EL",5,4,0.71008845907636,3,4
19,10,16,"DJ","DK","DL",0,1,0,"DK",5,4,0.754879267071374,1,2
19,10,17,"AJ","AK","AL",1,0,0,"AJ",5,4,0.71797697537113,2,5
19,10,18,"BJ","BK","BL",1,0,0,"BJ",5,3,0.530584563268349,0,NA
19,10,19,"CJ","CK","CL",0,1,0,"CK",5,4,0.551626047701575,1,9
19,10,20,"CJ","CK","CL",0,1,0,"CK",5,5,0.488443644717336,2,1
19,10,21,"DJ","DK","DL",0,1,0,"DK",5,5,0.733336067292839,2,5
19,10,22,"AJ","AK","AL",1,0,0,"AJ",5,5,0.408968297182582,3,5
19,10,23,"BJ","BK","BL",1,0,0,"BJ",5,4,0.408404488465749,1,5
19,10,24,"EJ","EK","EL",0,0,1,"EL",5,5,0.532221092260443,4,9
19,10,25,"DJ","DK","DL",0,1,0,"DK",5,6,0.431442323722877,3,4
19,10,26,"AJ","AK","AL",1,0,0,"AJ",5,6,0.592533329618163,4,4
19,10,27,"CJ","CK","CL",0,1,0,"CK",5,6,0.529602708877064,3,7
19,10,28,"EJ","EK","EL",0,0,1,"EL",5,6,0.618772361194715,5,4
19,10,29,"CJ","CK","CL",0,1,0,"CK",5,7,0.65599401073996,4,2
19,10,30,"DJ","DK","DL",0,1,0,"DK",5,7,0.514801853569224,4,5
19,10,31,"AJ","AK","AL",1,0,0,"AJ",5,7,0.541925311787054,5,5
19,10,32,"BJ","BK","BL",1,0,0,"BJ",5,5,0.401032278081402,2,9
19,10,33,"BJ","BK","BL",1,0,0,"BJ",5,6,0.64670851174742,3,1
19,10,34,"EJ","EK","EL",0,0,1,"EL",5,7,0.588796170544811,6,6
19,10,35,"EJ","EK","EL",0,0,1,"EL",5,8,0.589113578316756,7,1
19,10,36,"AJ","AK","AL",1,0,0,"AJ",5,8,0.595624933484942,6,5
19,10,37,"DJ","DK","DL",0,1,0,"DK",5,8,0.531614257954061,5,7
19,10,38,"CJ","CK","CL",0,1,0,"CK",5,8,0.386192334699444,5,9
19,10,39,"BJ","BK","BL",1,0,0,"BJ",5,7,0.531630982179195,4,6
19,10,40,"BJ","BK","BL",1,0,0,"BJ",5,8,0.479847296373919,5,1
19,10,41,"AJ","AK","AL",1,0,0,"AJ",5,9,0.566860701423138,7,5
19,10,42,"CJ","CK","CL",0,1,0,"CK",5,9,0.562075923662633,6,4
19,10,43,"EJ","EK","EL",0,0,1,"EL",5,9,0.553344409097917,8,8
19,10,44,"DJ","DK","DL",0,1,0,"DK",5,9,0.609823641716503,6,7
19,10,45,"BJ","BK","BL",1,0,0,"BJ",5,9,0.588671458885074,6,5
19,11,1,"EJ","EK","EL",0,0,1,"EL",6,1,0.784329409711063,0,NA
19,11,2,"AJ","AK","AL",1,0,0,"AL",6,1,0.677084838971496,0,NA
19,11,3,"AJ","AK","AL",1,0,0,"AJ",6,2,0.716569545678794,0,NA
19,11,4,"FJ","FK","FL",0,0,1,"FL",6,1,0.868779122829437,0,NA
19,11,5,"DJ","DK","DL",0,1,0,"DL",6,1,0.978176847100258,0,NA
19,11,6,"BJ","BK","BL",1,0,0,"BL",6,1,0.817442929837853,0,NA
19,11,7,"FJ","FK","FL",0,0,1,"FJ",6,2,1.09800789610017,1,3
19,11,9,"CJ","CK","CL",0,1,0,"CL",6,1,1.04562645812985,0,NA
19,11,10,"BJ","BK","BL",1,0,0,"BJ",6,2,0.966884373920038,0,NA
19,11,11,"EJ","EK","EL",0,0,1,"EL",6,2,0.77476378378924,1,10
19,11,12,"EJ","EK","EL",0,0,1,"EL",6,3,0.718488729093224,2,1
19,11,13,"AJ","AK","AL",1,0,0,"AJ",6,3,0.703862855676562,1,10
19,11,14,"BJ","BK","BL",1,0,0,"BL",6,3,1.28977507259697,1,4
19,11,15,"FJ","FK","FL",0,0,1,"FK",6,3,1.03540114779025,1,11
19,11,16,"AJ","AK","AL",1,0,0,"AJ",6,4,1.09385825623758,2,3
19,11,17,"DJ","DK","DL",0,1,0,"DK",6,3,1.09468429035041,0,NA
19,11,18,"DJ","DK","DL",0,1,0,"DK",6,4,0.591342797270045,1,1
19,11,19,"FJ","FK","FL",0,0,1,"FJ",6,4,1.08949492871761,1,15
19,11,20,"CJ","CK","CL",0,1,0,"CJ",6,2,1.24516144394875,0,NA
19,11,21,"CJ","CK","CL",0,1,0,"CK",6,3,0.645692563964985,0,NA
19,11,22,"BJ","BK","BL",1,0,0,"BL",6,4,1.20155686337966,1,12
19,11,23,"EJ","EK","EL",0,0,1,"EL",6,4,0.62055918329861,3,11
19,11,24,"FJ","FK","FL",0,0,1,"FL",6,5,0.713095017010346,1,20
19,11,25,"BJ","BK","BL",1,0,0,"BJ",6,5,1.32126171560958,1,15
19,11,26,"AJ","AK","AL",1,0,0,"AJ",6,5,0.406355489627458,3,10
19,11,27,"DJ","DK","DL",0,1,0,"DK",6,5,0.837611263501458,2,9
19,11,28,"AJ","AK","AL",1,0,0,"AJ",6,6,0.713724162895232,4,2
19,11,29,"CJ","CK","CL",0,1,0,"CK",6,4,0.815697130863555,1,8
19,11,30,"EJ","EK","EL",0,0,1,"EL",6,5,0.699272468802519,4,7
19,11,31,"CJ","CK","CL",0,1,0,"CK",6,5,0.739667198387906,2,2
19,11,32,"FJ","FK","FL",0,0,1,"FL",6,6,1.0101261587115,2,8
19,11,33,"EJ","EK","EL",0,0,1,"EL",6,6,0.730733665521257,5,3
19,11,34,"DJ","DK","DL",0,1,0,"DK",6,6,0.768905138364062,3,7
19,11,35,"BJ","BK","BL",1,0,0,"BJ",6,6,1.12627886841074,2,10
19,11,36,"AJ","AK","AL",1,0,0,"AJ",6,7,0.939431373612024,5,8
19,11,37,"DJ","DK","DL",0,1,0,"DK",6,7,1.17736847652122,4,3
19,11,38,"AJ","AK","AL",1,0,0,"AJ",6,8,0.803991561871953,6,2
19,11,39,"BJ","BK","BL",1,0,0,"BK",6,7,0.82554574101232,3,4
19,11,40,"FJ","FK","FL",0,0,1,"FL",6,7,0.713117541978136,3,8
19,11,41,"CJ","CK","CL",0,1,0,"CK",6,6,0.765250048018061,3,10
19,11,42,"CJ","CK","CL",0,1,0,"CK",6,7,0.802327797980979,4,1
19,11,43,"EJ","EK","EL",0,0,1,"EL",6,7,0.709134915843606,6,10
19,11,44,"AJ","AK","AL",1,0,0,"AJ",6,9,0.677349096629769,7,6
19,11,45,"EJ","EK","EL",0,0,1,"EL",6,8,0.578688169829547,7,2
19,11,46,"DJ","DK","DL",0,1,0,"DK",6,8,0.70398926967755,5,9
19,11,47,"DJ","DK","DL",0,1,0,"DK",6,9,0.524681947310455,6,1
19,11,48,"BJ","BK","BL",1,0,0,"BJ",6,8,0.764686891692691,3,13
19,11,49,"BJ","BK","BL",1,0,0,"BJ",6,9,0.431372179533355,4,1
19,11,50,"FJ","FK","FL",0,0,1,"FL",6,8,0.539187061251141,4,10
19,11,51,"CJ","CK","CL",0,1,0,"CK",6,8,0.660594582092017,5,9
19,11,52,"FJ","FK","FL",0,0,1,"FL",6,9,0.635675211553462,5,2
19,11,53,"EJ","EK","EL",0,0,1,"EL",6,9,0.603902869159356,8,8
19,11,54,"CJ","CK","CL",0,1,0,"CL",6,9,0.455592252546921,6,3
19,11,55,"DJ","DK","DL",0,1,0,"DK",6,10,0.795379089191556,7,8
19,11,56,"EJ","EK","EL",0,0,1,"EL",6,10,0.619698395719752,9,3
19,11,57,"DJ","DK","DL",0,1,0,"DK",6,11,0.756770334206522,8,2
19,11,58,"EJ","EK","EL",0,0,1,"EL",6,11,0.59951217554044,10,2
19,11,59,"AJ","AK","AL",1,0,0,"AJ",6,10,0.662045877077617,8,15
19,11,60,"AJ","AK","AL",1,0,0,"AJ",6,11,0.590420325170271,9,1
19,11,61,"FJ","FK","FL",0,0,1,"FL",6,10,0.554519229452126,6,9
19,11,62,"FJ","FK","FL",0,0,1,"FL",6,11,0.535076659638435,7,1
19,11,63,"CJ","CK","CL",0,1,0,"CK",6,10,0.607028401456773,6,12
19,11,64,"CJ","CK","CL",0,1,0,"CK",6,11,0.731677759322338,7,1
19,11,65,"BJ","BK","BL",1,0,0,"BJ",6,10,0.843933327356353,5,16
19,11,66,"EJ","EK","EL",0,0,1,"EL",6,12,0.575765518005937,11,8
19,11,67,"BJ","BK","BL",1,0,0,"BJ",6,11,0.59347492584493,6,2
19,12,1,"DJ","DK","DL",0,0,1,"DL",5,1,0.856338726473041,0,NA
19,12,2,"EJ","EK","EL",0,0,1,"EL",5,1,0.746851527248509,0,NA
19,12,3,"DJ","DK","DL",0,0,1,"DL",5,2,0.615993357845582,1,2
19,12,4,"EJ","EK","EL",0,0,1,"EL",5,2,0.534012916614302,1,2
19,12,5,"AJ","AK","AL",1,0,0,"AJ",5,1,0.676089500077069,0,NA
19,12,6,"AJ","AK","AL",1,0,0,"AJ",5,2,0.46144506323617,1,1
19,12,7,"CJ","CK","CL",1,0,0,"CK",5,1,0.820550103089772,0,NA
19,12,8,"BJ","BK","BL",1,0,0,"BK",5,1,0.801259273663163,0,NA
19,12,9,"CJ","CK","CL",1,0,0,"CJ",5,2,0.914459887892008,0,NA
19,12,10,"EJ","EK","EL",0,0,1,"EL",5,3,1.04972894408274,2,6
19,12,11,"DJ","DK","DL",0,0,1,"DL",5,3,0.678856943035498,2,8
19,12,12,"EJ","EK","EL",0,0,1,"EL",5,4,0.667716236435808,3,2
19,12,13,"BJ","BK","BL",1,0,0,"BJ",5,2,0.578687532339245,0,NA
19,12,14,"AJ","AK","AL",1,0,0,"AJ",5,3,0.608425429090858,2,8
19,12,15,"BJ","BK","BL",1,0,0,"BJ",5,3,0.659666380146518,1,2
19,12,16,"AJ","AK","AL",1,0,0,"AJ",5,4,0.553413353278302,3,2
19,12,17,"DJ","DK","DL",0,0,1,"DL",5,4,0.638487423420884,3,6
19,12,18,"CJ","CK","CL",1,0,0,"CL",5,3,0.504189763683826,1,9
19,12,19,"CJ","CK","CL",1,0,0,"CJ",5,4,0.487519477610476,1,10
19,12,20,"DJ","DK","DL",0,0,1,"DL",5,5,0.558285922044888,4,3
19,12,21,"EJ","EK","EL",0,0,1,"EL",5,5,0.560788450879045,4,9
19,12,22,"AJ","AK","AL",1,0,0,"AJ",5,5,0.533300262060948,4,6
19,12,23,"EJ","EK","EL",0,0,1,"EL",5,6,0.767450708313845,5,2
19,12,24,"BJ","BK","BL",1,0,0,"BJ",5,4,0.722795711597428,2,9
19,12,25,"DJ","DK","DL",0,0,1,"DL",5,6,0.644288074108772,5,5
19,12,26,"CJ","CK","CL",1,0,0,"CJ",5,5,0.631793976761401,2,7
19,12,27,"DJ","DK","DL",0,0,1,"DL",5,7,0.627583409659564,6,2
19,12,28,"AJ","AK","AL",1,0,0,"AJ",5,6,0.575454417499714,5,6
19,12,29,"BJ","BK","BL",1,0,0,"BJ",5,5,0.551841250271536,3,5
19,12,30,"AJ","AK","AL",1,0,0,"AL",5,7,0.946441733045503,6,2
19,12,31,"EJ","EK","EL",0,0,1,"EL",5,7,0.796018569497392,6,8
19,12,32,"DJ","DK","DL",0,0,1,"DL",5,8,0.641609213547781,7,5
19,12,33,"BJ","BK","BL",1,0,0,"BJ",5,6,0.709016526467167,4,4
19,12,34,"EJ","EK","EL",0,0,1,"EL",5,8,0.600292641785927,7,3
19,12,35,"CJ","CK","CL",1,0,0,"CJ",5,6,0.639076978550293,3,9
19,12,36,"BJ","BK","BL",1,0,0,"BJ",5,7,0.557529432233423,5,3
19,12,37,"AJ","AK","AL",1,0,0,"AJ",5,8,0.720299699925818,6,9
19,12,38,"CJ","CK","CL",1,0,0,"CJ",5,7,0.516205300809816,4,3
19,12,39,"EJ","EK","EL",0,0,1,"EL",5,9,0.600501492037438,8,5
19,12,40,"AJ","AK","AL",1,0,0,"AJ",5,9,0.581398858921602,7,3
19,12,41,"DJ","DK","DL",0,0,1,"DL",5,9,0.607104897964746,8,9
19,12,42,"CJ","CK","CL",1,0,0,"CJ",5,8,0.697850639815442,5,4
19,12,43,"BJ","BK","BL",1,0,0,"BJ",5,8,0.640198903973214,6,7
19,12,44,"BJ","BK","BL",1,0,0,"BJ",5,9,0.551847808412276,7,1
19,12,45,"CJ","CK","CL",1,0,0,"CJ",5,9,0.584317093482241,6,3
19,13,1,"BJ","BK","BL",1,0,0,"BL",4,1,0.772610708838329,0,NA
19,13,2,"CJ","CK","CL",0,0,1,"CL",4,1,0.811235993052833,0,NA
19,13,3,"BJ","BK","BL",1,0,0,"BJ",4,2,0.940851545077749,0,NA
19,13,4,"CJ","CK","CL",0,0,1,"CL",4,2,0.810265485546552,1,2
19,13,5,"AJ","AK","AL",1,0,0,"AK",4,1,0.86206941283308,0,NA
19,13,6,"AJ","AK","AL",1,0,0,"AJ",4,2,0.566122908145189,0,NA
19,13,7,"DJ","DK","DL",0,0,1,"DL",4,1,1.21527105662972,0,NA
19,13,8,"CJ","CK","CL",0,0,1,"CL",4,3,0.906424265936948,2,4
19,13,9,"DJ","DK","DL",0,0,1,"DL",4,2,0.601265399134718,1,2
19,13,10,"BJ","BK","BL",1,0,0,"BJ",4,3,0.52455147576984,1,7
19,13,11,"BJ","BK","BL",1,0,0,"BJ",4,4,0.581720009096898,2,1
19,13,12,"AJ","AK","AL",1,0,0,"AJ",4,3,0.663356606382877,1,6
19,13,13,"DJ","DK","DL",0,0,1,"DL",4,3,0.671572572318837,2,4
19,13,14,"AJ","AK","AL",1,0,0,"AJ",4,4,0.57979510340374,2,2
19,13,15,"CJ","CK","CL",0,0,1,"CL",4,4,0.603488385910168,3,7
19,13,16,"DJ","DK","DL",0,0,1,"DL",4,4,0.701224215677939,3,3
19,13,17,"CJ","CK","CL",0,0,1,"CL",4,5,0.865299111581407,4,2
19,13,18,"BJ","BK","BL",1,0,0,"BJ",4,5,0.519014385412447,3,7
19,13,19,"AJ","AK","AL",1,0,0,"AJ",4,5,0.488338027149439,3,5
19,13,20,"BJ","BK","BL",1,0,0,"BJ",4,6,0.781311039812863,4,2
19,13,21,"DJ","DK","DL",0,0,1,"DL",4,5,0.740398249356076,4,5
19,13,22,"DJ","DK","DL",0,0,1,"DL",4,6,0.55814328615088,5,1
19,13,23,"AJ","AK","AL",1,0,0,"AJ",4,6,0.553946413565427,4,4
19,13,24,"CJ","CK","CL",0,0,1,"CL",4,6,0.769815198495053,5,7
19,13,25,"BJ","BK","BL",1,0,0,"BJ",4,7,0.511156205320731,5,5
19,13,26,"AJ","AK","AL",1,0,0,"AJ",4,7,0.652647935901769,5,3
19,13,27,"BJ","BK","BL",1,0,0,"BJ",4,8,0.584827849874273,6,2
19,13,28,"DJ","DK","DL",0,0,1,"DL",4,7,0.572751505533233,6,6
19,13,29,"AJ","AK","AL",1,0,0,"AJ",4,8,0.540462917182595,6,3
19,13,30,"CJ","CK","CL",0,0,1,"CL",4,7,0.688884048606269,6,6
19,13,31,"AJ","AK","AL",1,0,0,"AJ",4,9,0.549909088527784,7,2
19,13,32,"CJ","CK","CL",0,0,1,"CL",4,8,0.730118296574801,7,2
19,13,33,"BJ","BK","BL",1,0,0,"BJ",4,9,0.500073167262599,7,6
19,13,34,"DJ","DK","DL",0,0,1,"DL",4,8,0.586685243528336,7,6
19,13,35,"DJ","DK","DL",0,0,1,"DL",4,9,0.557787975179963,8,1
19,13,36,"CJ","CK","CL",0,0,1,"CL",4,9,0.690738285076804,8,4
19,14,1,"FJ","FK","FL",0,0,1,"FL",6,1,1.09165678592399,0,NA
19,14,2,"DJ","DK","DL",0,1,0,"DL",6,1,0.676527089788578,0,NA
19,14,3,"AJ","AK","AL",1,0,0,"AL",6,1,0.81568776385393,0,NA
19,14,4,"AJ","AK","AL",1,0,0,"AJ",6,2,0.783860846539028,0,NA
19,14,5,"CJ","CK","CL",0,1,0,"CL",6,1,0.898447793908417,0,NA
19,14,6,"DJ","DK","DL",0,1,0,"DJ",6,2,1.22130180429667,0,NA
19,14,7,"EJ","EK","EL",0,0,1,"EL",6,1,0.981002715881914,0,NA
19,14,8,"BJ","BK","BL",1,0,0,"BL",6,1,1.02069168316666,0,NA
19,14,9,"FJ","FK","FL",0,0,1,"FL",6,2,0.599735837662593,1,8
19,14,10,"CJ","CK","CL",0,1,0,"CJ",6,2,1.01661684492137,0,NA
19,14,11,"EJ","EK","EL",0,0,1,"EL",6,2,1.47431598219555,1,4
19,14,12,"AJ","AK","AL",1,0,0,"AJ",6,3,0.873539995285682,1,8
19,14,13,"DJ","DK","DL",0,1,0,"DK",6,3,1.20385426178109,0,NA
19,14,14,"CJ","CK","CL",0,1,0,"CK",6,3,0.811264491640031,0,NA
19,14,15,"FJ","FK","FL",0,0,1,"FL",6,3,0.616576020722277,2,6
19,14,16,"DJ","DK","DL",0,1,0,"DJ",6,4,1.27002335211728,1,3
19,14,17,"BJ","BK","BL",1,0,0,"BK",6,2,0.920065315091051,0,NA
19,14,18,"BJ","BK","BL",1,0,0,"BJ",6,3,0.668492045369931,0,NA
19,14,19,"FJ","FK","FL",0,0,1,"FL",6,4,0.584090139018372,3,4
19,14,20,"EJ","EK","EL",0,0,1,"EL",6,3,1.08720817242283,2,9
19,14,21,"EJ","EK","EL",0,0,1,"EL",6,4,0.604895943077281,3,1
19,14,22,"AJ","AK","AL",1,0,0,"AJ",6,4,0.439009944908321,2,10
19,14,23,"AJ","AK","AL",1,0,0,"AJ",6,5,0.620122021064162,3,1
19,14,24,"DJ","DK","DL",0,1,0,"DK",6,5,0.51933310565073,1,11
19,14,25,"CJ","CK","CL",0,1,0,"CK",6,4,0.617995517328382,1,11
19,14,26,"CJ","CK","CL",0,1,0,"CK",6,5,0.589041904080659,2,1
19,14,27,"DJ","DK","DL",0,1,0,"DK",6,6,0.78440083633177,2,3
19,14,28,"BJ","BK","BL",1,0,0,"BJ",6,4,0.77903893776238,1,10
19,14,29,"BJ","BK","BL",1,0,0,"BJ",6,5,0.471562018501572,2,1
19,14,30,"FJ","FK","FL",0,0,1,"FL",6,5,0.597021503606811,4,11
19,14,31,"EJ","EK","EL",0,0,1,"EL",6,5,0.622537238989025,4,10
19,14,32,"EJ","EK","EL",0,0,1,"EL",6,6,0.596637738868594,5,1
19,14,33,"AJ","AK","AL",1,0,0,"AJ",6,6,0.409131249645725,4,10
19,14,34,"CJ","CK","CL",0,1,0,"CK",6,6,0.591470441315323,3,8
19,14,35,"FJ","FK","FL",0,0,1,"FL",6,6,0.555618618382141,5,5
19,14,36,"DJ","DK","DL",0,1,0,"DK",6,7,0.637484967475757,3,9
19,14,37,"BJ","BK","BL",1,0,0,"BJ",6,6,0.570409289211966,3,8
19,14,38,"EJ","EK","EL",0,0,1,"EL",6,7,0.538406227598898,6,6
19,14,39,"CJ","CK","CL",0,1,0,"CK",6,7,0.510801014257595,4,5
19,14,40,"EJ","EK","EL",0,0,1,"EL",6,8,0.578345015761442,7,2
19,14,41,"DJ","DK","DL",0,1,0,"DK",6,8,0.574044835404493,4,5
19,14,42,"AJ","AK","AL",1,0,0,"AJ",6,7,0.649272481678054,5,9
19,14,43,"CJ","CK","CL",0,1,0,"CK",6,8,0.596087391953915,5,4
19,14,44,"AJ","AK","AL",1,0,0,"AJ",6,8,0.560086948447861,6,2
19,14,45,"BJ","BK","BL",1,0,0,"BJ",6,7,0.613749514566734,4,8
19,14,46,"FJ","FK","FL",0,0,1,"FL",6,7,0.52084034064319,6,11
19,14,47,"FJ","FK","FL",0,0,1,"FL",6,8,0.466128753381781,7,1
19,14,48,"DJ","DK","DL",0,1,0,"DK",6,9,0.62008391530253,5,7
19,14,49,"CJ","CK","CL",0,1,0,"CK",6,9,0.509659769828431,6,6
19,14,50,"EJ","EK","EL",0,0,1,"EL",6,9,0.673851266619749,8,10
19,14,51,"BJ","BK","BL",1,0,0,"BJ",6,8,0.519892857060768,5,6
19,14,52,"AJ","AK","AL",1,0,0,"AJ",6,9,0.629993280395865,7,8
19,14,53,"BJ","BK","BL",1,0,0,"BJ",6,9,0.593631241004914,6,2
19,14,54,"FJ","FK","FL",0,0,1,"FL",6,9,0.57969836553093,8,7
19,15,1,"CJ","CK","CL",0,0,1,"CL",3,1,0.767900972394273,0,NA
19,15,2,"AJ","AK","AL",0,1,0,"AJ",3,1,0.590605169069022,0,NA
19,15,3,"AJ","AK","AL",0,1,0,"AK",3,2,0.725488874013536,0,NA
19,15,4,"BJ","BK","BL",0,0,1,"BJ",3,1,0.569163709529676,0,NA
19,15,5,"BJ","BK","BL",0,0,1,"BL",3,2,0.730720901163295,0,NA
19,15,6,"CJ","CK","CL",0,0,1,"CL",3,2,0.739978058845736,1,5
19,15,7,"AJ","AK","AL",0,1,0,"AK",3,3,0.42028527171351,1,4
19,15,8,"BJ","BK","BL",0,0,1,"BL",3,3,0.561564214876853,1,3
19,15,9,"AJ","AK","AL",0,1,0,"AK",3,4,0.58156154898461,2,2
